News,url,title,content
Detik,https://www.detik.com/jateng/berita/d-8389341/trump-tebar-ancaman-lagi-ke-iran-kematian-pasti,Trump Tebar Ancaman Lagi ke Iran: Kematian Pasti,"Presiden Amerika Serikat (AS), Donald Trump kembali menebar ancaman dalam serangnya ke Iran bersama Israel. Kali ini dia kembali menegaskan soal serangan keras dan penghancuran penuh.
Dikutip dari detikNews, Trump menyebut akan memperluas serangan ke target baru. Target itu ia sebut sebelumnya tidak dipertimbangkan.
""Hari ini Iran akan diserang sangat keras!"" kata Trump melalui postingan Truth Social-nya dilansir kantor berita AFP, Sabtu (7/3/2026).

SCROLL TO CONTINUE WITH CONTENT

""Wilayah dan kelompok orang yang sebelumnya tidak dipertimbangkan sebagai target hingga saat ini sedang dipertimbangkan secara serius untuk dihancurkan sepenuhnya dan menghadapi kematian pasti, karena perilaku buruk Iran,"" jelasnya.

Diketahui, AS dan Israel menyerang Iran sejak Sabtu (28/3). Pemimpin tertinggi Iran, Ali Khamenei gugur dalam serangan gelombang pertama. AS menyebut serangan itu diklaim itu menghilangkan ancaman yang ditimbulkan oleh rezim Iran.
Juru bicara Korps Garda Revolusi Islam Iran (IRGC), Brigadir Jenderal Ali Mohammad Naeini menegaskan siap untuk ""perang berkepanjangan"". Dia juga menyebut akan memperkenalkan generasi baru persenjataan strategis yang belum pernah terlihat di medan perang.
Dia juga menyebut gelombang serangan yang berada di bawah operasi ""Janji Sejati 4"" yang dilakukan saat ini hanya menggunakan sebagian kecil kemampuan Iran.
""Inisiatif dan senjata baru Iran sebentar lagi,"" kata juru bicara tersebut. ""Teknologi ini belum dikerahkan dalam skala besar. Musuh harus bersiap untuk serangan menyakitkan di setiap gelombang operasi yang akan datang,"" cetusnya, dilansir media Iran, Press TV, Jumat (6/3/2026).

"
Detik,https://20.detik.com/detikupdate/20260306-260306092/video-iran-luncurkan-armada-drone-lumpuhkan-radar-israel,Video: Iran Luncurkan Armada Drone Lumpuhkan Radar Israel,"Garda Revolusi Iran memamerkan peluncuran armada pesawat nirawak atau drone. Disebutkan armada drone tersebut mengincar situs instalasi radar Israel.
Diketahui eskalasi konflik antara Amerika Serikat-Israel versus Iran terus meningkat, terutama setelah Pemimpin Tertinggi Iran Ali Khamenei dipastikan tewas."
Detik,https://news.detik.com/internasional/d-8389134/presiden-iran-teleponan-dengan-putin-bahas-serangan-as-israel,Presiden Iran Teleponan dengan Putin Bahas Serangan AS-Israel,"Presiden Iran Masoud Pezeshkian menegaskan kembali komitmen Iran untuk mempertahankan kedaulatannya sambil mengupayakan perdamaian abadi, di tengah serangan Amerika Serikat-Israel terhadap negara tersebut.
Hal itu disampaikannya dalam percakapan telepon dengan Presiden Rusia Vladimir Putin. Dalam percakapan itu, Pezeshkian mengutuk tindakan agresif Amerika Serikat dan Israel.
Diketahui bahwa AS dan Israel memulai serangan militer terhadap Iran pada 28 Februari lalu, yang menewaskan Pemimpin Tertinggi Ayatollah Seyyed Ali Khamenei. Iran kemudian membalas agresi tersebut dengan melancarkan serangan rudal dan drone terhadap wilayah Israel serta pangkalan-pangkalan militer AS di negara-negara regional.

Pezeshkian mengecam ""pembunuhan yang melanggar hukum"" terhadap Ayatollah Khamenei, menyebutnya sebagai pelanggaran hukum internasional. Dia juga mengecam ""kekuatan buta dan sembono"" karena mencoba memaksakan kehendak mereka pada bangsa-bangsa.
""Para penindas, menggunakan kekuatan buta dan sembrono, mencoba memaksakan kehendak mereka pada bangsa-bangsa, tetapi dukungan besar dan heroik rakyat Iran terhadap sistem dan negara mereka menunjukkan bahwa serangan-serangan ini hanya memperkuat tekad bangsa untuk membela tanah airnya,"" tegas Presiden Iran itu, dilansir media Iran, Press TV, Sabtu (7/3/2026).
Ia pun menyampaikan kepada Putin bahwa pernyataan Israel yang menyangkal niat untuk menyerang Iran adalah salah. Pezeshkian menekankan bahwa ""hari ini jelas bagi semua orang bahwa tipu daya dan kebencian adalah sifat mereka, dan di tengah pembicaraan negosiasi, mereka telah menyerang kami lagi.""
Presiden Iran itu juga mendesak Putin untuk menggunakan pengaruh internasional Rusia untuk mendukung hak-hak sah Iran terhadap agresi ini.
 
Pezeshkian juga menjelaskan bahwa setiap penargetan pangkalan militer AS murni bersifat defensif, dan bertujuan untuk melindungi Iran dan rakyatnya. Dia menekankan bahwa keamanan regional harus dijamin oleh negara-negara di kawasan tersebut, bukan oleh kekuatan asing.
""Republik Islam Iran tidak pernah bermaksud, dan tidak akan pernah bermaksud, untuk menyerang negara-negara tetangganya; jalan kami adalah pertahanan yang kuat atas integritas wilayah dan perdamaian abadi,"" katanya.
Putin, di pihak lain, menyampaikan belasungkawa atas wafatnya Ayatollah Khamenei dan menyampaikan solidaritas yang mendalam kepada Iran.
Putin juga menekankan pentingnya stabilitas regional, dengan menyebutkan kontak yang sedang berlangsung dengan para pemimpin Dewan Kerja Sama Teluk Persia. Kedua belah pihak sepakat untuk mempertahankan dan memperkuat koordinasi diplomatik dan keamanan antara Teheran dan Moskow melalui berbagai saluran.

Simak juga Video: Rusia Kecam AS: Dorong Warga Iran Gulingkan Rezim Itu Sinis & Tak Manusiawi

[Gambas:Video 20detik]

"
Detik,https://news.detik.com/internasional/d-8389234/trump-peringatkan-akan-bombardir-iran-lagi-bidik-target-baru,"Trump Peringatkan Akan Bombardir Iran Lagi, Bidik Target Baru","""Hari ini Iran akan diserang sangat keras!"" kata Trump melalui postingan Truth Social-nya dilansir kantor berita AFP, Sabtu (7/3/2026).
Trump juga menyebut akan memperluas serangan yang mengarah target-target baru. Trump mengancam akan menghancurkan Iran.
""Wilayah dan kelompok orang yang sebelumnya tidak dipertimbangkan sebagai target hingga saat ini sedang dipertimbangkan secara serius untuk dihancurkan sepenuhnya dan menghadapi kematian pasti, karena perilaku buruk Iran,"" jelasnya.

Diketahui, AS dan Israel telah melancarkan serangan gabungan ke wilayah Iran pada Sabtu pagi waktu Iran. Serangan itu diklaim itu menghilangkan ancaman yang ditimbulkan oleh rezim Iran.
Pemimpin tertinggi Iran, Ali Khamenei diketahui telah tewas di kompleks kepemimpinannya pada hari Sabtu (28/2), pada hari pertama serangan gabungan AS-Israel yang memicu perang Timur Tengah.
Juru bicara Korps Garda Revolusi Islam Iran (IRGC), Brigadir Jenderal Ali Mohammad Naeini sebelumnya mengatakan Iran sepenuhnya siap untuk ""perang berkepanjangan"" dengan Amerika Serikat dan Israel. Dia menambahkan bahwa Iran siap memperkenalkan generasi baru persenjataan strategis yang belum pernah terlihat di medan perang.
Jenderal Iran tersebut menekankan bahwa gelombang serangan di bawah Operasi ""Janji Sejati 4"" yang dilakukan hingga saat ini, hanya menggunakan sebagian kecil dari kemampuan Iran yang sebenarnya.
""Inisiatif dan senjata baru Iran sebentar lagi,"" kata juru bicara tersebut. ""Teknologi ini belum dikerahkan dalam skala besar. Musuh harus bersiap untuk serangan menyakitkan di setiap gelombang operasi yang akan datang,"" cetusnya, dilansir media Iran, Press TV, Jumat (6/3/2026).

Simak juga Video: Gedung Putih Sebut Agresi ke Iran Bisa Berlangsung Hingga 6 Minggu

[Gambas:Video 20detik]


(wnv/dhn)


donald trump iran timur tengah israel 

"
Detik,https://news.detik.com/internasional/d-8387942/israel-hancurkan-bunker-milik-ali-khamenei-di-iran,Israel Hancurkan Bunker Milik Ali Khamenei di Iran,"""Bunker militer bawah tanah, yang terletak di bawah kompleks kepemimpinan rezim di pusat Teheran, dimaksudkan untuk digunakan oleh pemimpin tertinggi rezim Iran sebagai pusat komando darurat yang aman,"" kata militer Israel dilansir AFP, Jumat (6/3/2026).
Pihak Israel menyebut bunker itu sempat dipakai Khamenei selama perang 12 hari Israel dan Iran pada pertengahan tahun 2025. Setelah kematian Khamenei, Israel menyebut bunker itu dipakai sejumlah pejabat Iran.

""Khamenei tewas sebelum dia dapat menggunakan bunker tersebut selama operasi 'Roaring Lion', tetapi kompleks tersebut terus digunakan oleh pejabat senior rezim Iran,"" kata militer Israel.
Militer Israel mengatakan sekitar 50 jet tempur terlibat dalam serangan terhadap jaringan bawah tanah yang membentang di beberapa jalan di jantung Teheran.
Ali Khamenei diketahui telah tewas di kompleks kepemimpinannya pada hari Sabtu (28/2), pada hari pertama serangan gabungan AS-Israel yang memicu perang Timur Tengah.

Pentagon kemudian menyatakan bahwa serangan pihak Israel yang membunuhnya, sementara Trump mengatakan bahwa itu sebagian berkat intelijen AS.
Jasad Khamenei saat ini belum dimakamakan. Pemakaman Pemimpin Tertinggi Iran itu dijadwalkan digelar di kota suci Masshad.

Lihat juga Video Netanyahu: Serangan ke Teheran Bakal Meningkat Beberapa Hari Mendatang!

[Gambas:Video 20detik]


(ygs/isa)


israel ali khamenei bunker militer teheran konflik timur tengah iran 

"
Detik,https://www.detik.com/bali/berita/d-8382993/ali-khamenei-dimakamkan-di-mashhad-setelah-gugur-dalam-serangan-as-israel,Ali Khamenei Dimakamkan di Mashhad Setelah Gugur dalam Serangan AS-Israel,"
                                    Yogi Ernes - detikBali

Jenazah mantan pemimpin tertinggi Iran, Ali Khamenei, akan dimakamkan setelah gugur dalam serangan Amerika Serikat dan Israel di Teheran. Pemerintah Iran menetapkan kota suci Mashhad sebagai lokasi pemakamannya.
Dilansir detikNews, kantor berita Fars melaporkan keputusan tersebut telah diambil pemerintah Iran. Khamenei akan dimakamkan di Mashhad, berdekatan dengan makam ayahnya di kompleks Imam Reza.


SCROLL TO CONTINUE WITH CONTENT

Masshad adalah kota terbesar kedua di Iran. Kota ini menyandang gelar 'Kota Suci' karena merupakan lokasi berdirinya Kompleks Suci Imam Reza, tempat makam Imam kedelapan penganut Syiah. Kota ini menjadi salah satu kota paling suci bagi umat Syiah di dunia.
""Sebelum pemakaman, ""upacara perpisahan besar"" akan diadakan di Teheran,"" kata Garda Revolusi di akun Telegram mereka.
Saat ini pemerintah Iran belum memutuskan tanggal pemakaman untuk jenazah Khamenei.
Khamenei tewas dalam serangan gabungan AS dan Israel pada Sabtu (28/2) waktu Iran. Setelah kematian Khamenei, kekuasaan dipercayakan kepada dewan sementara beranggotakan tiga orang hingga Majelis Pakar memilih penggantinya.
Dewan tersebut termasuk presiden, kepala peradilan, dan seorang ahli hukum dari Dewan Penjaga, badan yang mengawasi legislasi dan menyeleksi calon pemilu.
Fars, mengutip seorang pejabat yang mengetahui proses tersebut, menyebutkan bahwa demi alasan keamanan, sidang terakhir Majelis Pakar kemungkinan ditunda hingga setelah pemakaman.

Media Iran mengatakan gedung yang menampung badan beranggotakan 88 orang itu di kota suci Qom, selatan Teheran, dihantam pada hari Selasa (3/3) oleh serangan AS-Israel. Markas besar utamanya di ibu kota Iran juga dihantam sehari sebelumnya.
Baca selengkapnya di detikNews"
Detik,https://www.detik.com/bali/berita/d-8382993/ali-khamenei-dimakamkan-di-mashhad-setelah-gugur-dalam-serangan-as-israel,Ali Khamenei Dimakamkan di Mashhad Setelah Gugur dalam Serangan AS-Israel,"
                                    Yogi Ernes - detikBali

Jenazah mantan pemimpin tertinggi Iran, Ali Khamenei, akan dimakamkan setelah gugur dalam serangan Amerika Serikat dan Israel di Teheran. Pemerintah Iran menetapkan kota suci Mashhad sebagai lokasi pemakamannya.
Dilansir detikNews, kantor berita Fars melaporkan keputusan tersebut telah diambil pemerintah Iran. Khamenei akan dimakamkan di Mashhad, berdekatan dengan makam ayahnya di kompleks Imam Reza.


SCROLL TO CONTINUE WITH CONTENT

Masshad adalah kota terbesar kedua di Iran. Kota ini menyandang gelar 'Kota Suci' karena merupakan lokasi berdirinya Kompleks Suci Imam Reza, tempat makam Imam kedelapan penganut Syiah. Kota ini menjadi salah satu kota paling suci bagi umat Syiah di dunia.
""Sebelum pemakaman, ""upacara perpisahan besar"" akan diadakan di Teheran,"" kata Garda Revolusi di akun Telegram mereka.
Saat ini pemerintah Iran belum memutuskan tanggal pemakaman untuk jenazah Khamenei.
Khamenei tewas dalam serangan gabungan AS dan Israel pada Sabtu (28/2) waktu Iran. Setelah kematian Khamenei, kekuasaan dipercayakan kepada dewan sementara beranggotakan tiga orang hingga Majelis Pakar memilih penggantinya.
Dewan tersebut termasuk presiden, kepala peradilan, dan seorang ahli hukum dari Dewan Penjaga, badan yang mengawasi legislasi dan menyeleksi calon pemilu.
Fars, mengutip seorang pejabat yang mengetahui proses tersebut, menyebutkan bahwa demi alasan keamanan, sidang terakhir Majelis Pakar kemungkinan ditunda hingga setelah pemakaman.

Media Iran mengatakan gedung yang menampung badan beranggotakan 88 orang itu di kota suci Qom, selatan Teheran, dihantam pada hari Selasa (3/3) oleh serangan AS-Israel. Markas besar utamanya di ibu kota Iran juga dihantam sehari sebelumnya.
Baca selengkapnya di detikNews"
Detik,https://news.detik.com/internasional/d-8382979/jenazah-ali-khamenei-bakal-dimakamkan-di-kota-suci-mashhad-ada-upacara-besar,"Jenazah Ali Khamenei Bakal Dimakamkan di Kota Suci Mashhad, Ada Upacara Besar","Dilansir AFP, Rabu (4/3/2026), laporan kantor berita Iran, Fars, mengatakan pemerintah Iran telah memutuskan lokasi pemakaman untuk jenazah Khamenei. Ali Khamenei akan dimakamkan di Masshad, tempat ayahnya dimakamkan di makam Imam Reza.
Masshad adalah kota terbesar kedua di Iran. Kota ini menyandang gelar 'Kota Suci' karena merupakan lokasi berdirinya Kompleks Suci Imam Reza, tempat makam Imam kedelapan penganut Syiah. Kota ini menjadi salah satu kota paling suci bagi umat Syiah di dunia.

""Sebelum pemakaman, ""upacara perpisahan besar"" akan diadakan di Teheran,"" kata Garda Revolusi di akun Telegram mereka.
Saat ini pemerintah Iran belum memutuskan tanggal pemakaman untuk jenazah Khamenei.
Khamenei tewas dalam serangan gabungan AS dan Israel pada Sabtu (28/2) waktu Iran. Setelah kematian Khamenei, kekuasaan dipercayakan kepada dewan sementara beranggotakan tiga orang hingga Majelis Pakar memilih penggantinya.
Dewan tersebut termasuk presiden, kepala peradilan, dan seorang ahli hukum dari Dewan Penjaga, badan yang mengawasi legislasi dan menyeleksi calon pemilu.

Fars, mengutip seorang pejabat yang mengetahui proses tersebut, melaporkan bahwa ""untuk alasan keamanan"", pertemuan terakhir majelis dapat ditunda hingga setelah pemakaman Khamenei.
Media Iran mengatakan gedung yang menampung badan beranggotakan 88 orang itu di kota suci Qom, selatan Teheran, dihantam pada hari Selasa (3/3) oleh serangan AS-Israel. Markas besar utamanya di ibu kota Iran juga dihantam sehari sebelumnya.

Tonton juga video ""Doa Bersama Peringati Wafatnya Khamenei di ICC, Dubes Iran Hadir""

[Gambas:Video 20detik]


(ygs/yld)


ali khamenei mashhad iran imam reza konflik as-israel 

"
Detik,https://www.detik.com/jabar/berita/d-8379072/sederet-nama-calon-pemimpin-iran-penerus-ali-khamenei,Sederet Nama Calon Pemimpin Iran Penerus Ali Khamenei,"Suksesi kepemimpinan Iran menjadi agenda mendesak setelah Pemimpin Tertinggi Iran, Ayatollah Ali Khamenei, dilaporkan tewas akibat serangan gabungan Amerika Serikat (AS) dan Israel. Rezim Republik Islam kini menghadapi tantangan menentukan figur penerus di tengah situasi politik dan keamanan yang belum stabil.
Melansir detikNews, Khamenei tidak pernah secara resmi mengumumkan nama pengganti. Penentuan pemimpin tertinggi selanjutnya berada di tangan Majelis Pakar, lembaga beranggotakan 88 ulama senior yang memiliki kewenangan konstitusional memilih dan, bila perlu, memberhentikan pemimpin tertinggi.


SCROLL TO CONTINUE WITH CONTENT

Majelis Pakar baru sekali menjalankan tugas tersebut sejak Revolusi Islam 1979, yakni saat memilih Khamenei menggantikan Ruhollah Khomeini pada 1989.
Pemerintah Iran diperkirakan bergerak cepat untuk menunjukkan stabilitas. Namun, belum jelas apakah Majelis Pakar dapat segera bersidang di tengah ancaman lanjutan dari Presiden AS Donald Trump yang sebelumnya menyatakan operasi militer terhadap rezim Iran bisa berlanjut.
Berdasarkan konstitusi, pemimpin tertinggi harus seorang laki-laki, ulama dengan kapasitas politik, otoritas moral, serta loyal terhadap Republik Islam. Majelis Pakar memiliki ruang interpretasi dalam menilai kelayakan kandidat, termasuk berpotensi menyingkirkan figur reformis yang dinilai terlalu moderat.
Al Jazeera melaporkan bahwa sebelum wafat, Khamenei disebut telah menyerahkan empat nama kepada lingkaran terbatas. Namun, identitas figur tersebut belum diungkap ke publik.
Sebagai langkah sementara, Iran membentuk dewan beranggotakan tiga orang-presiden, kepala kehakiman, dan satu anggota Dewan Penjaga Konstitusi-untuk menjalankan tugas kepemimpinan hingga pemimpin baru terpilih. Skenario lain yang mengemuka adalah pembentukan dewan kolektif beranggotakan empat orang untuk memimpin negara secara interim.

Berikut sejumlah tokoh yang kerap disebut sebagai kandidat potensial penerus Khamenei:
Putra kedua Khamenei, Mojtaba (56), dikenal memiliki pengaruh signifikan di balik layar dan relasi kuat dengan Korps Garda Revolusi Islam (IRGC) serta milisi Basij.
Namun, suksesi ayah kepada anak dinilai sensitif di kalangan ulama Syiah Iran, mengingat Revolusi 1979 menggulingkan sistem monarki. Selain itu, Mojtaba bukan ulama berpangkat tinggi dan tidak memiliki jabatan resmi dalam struktur negara. Ia juga dikenai sanksi AS pada 2019.
Alireza Arafi (67) merupakan ulama senior dan Wakil Ketua Majelis Pakar. Ia juga anggota Dewan Penjaga serta memimpin sistem seminari nasional Iran.
Pengamat Timur Tengah Alex Vatanka menilai penunjukan Arafi ke sejumlah posisi strategis mencerminkan kepercayaan besar Khamenei terhadap kapasitas birokrasinya. Meski demikian, Arafi tidak dikenal sebagai figur politik dominan dan tidak memiliki kedekatan kuat dengan lembaga keamanan.
Mirbagheri (60) dikenal sebagai ulama garis keras dan anggota Majelis Pakar. Ia memimpin Akademi Ilmu-Ilmu Islam di Qom.
Sejumlah laporan menyebut pandangannya sangat konservatif dan keras terhadap Barat. Ia kerap mewakili spektrum paling ideologis di kalangan ulama.
Hassan Khomeini merupakan cucu Ayatollah Ruhollah Khomeini. Latar belakang keluarganya memberi legitimasi religius dan historis.
Namun, ia belum pernah memegang jabatan publik strategis dan tidak dikenal memiliki pengaruh besar terhadap aparat keamanan. Ia juga pernah dilarang mencalonkan diri dalam pemilihan Majelis Pakar pada 2016.
Bushehri, ulama senior berusia 60-an, menjabat Wakil Ketua Pertama Majelis Pakar. Ia disebut dekat dengan Khamenei dan memiliki posisi dalam struktur kelembagaan yang mengelola proses suksesi.
Meski demikian, profilnya relatif rendah di ruang publik dan tidak diketahui memiliki hubungan kuat dengan IRGC.

Artikel ini sudah tayang di detikNews"
Detik,https://news.detik.com/berita/d-8379108/prediksi-pakar-soal-sosok-penerus-ali-khamenei-di-iran,Prediksi Pakar soal Sosok Penerus Ali Khamenei di Iran,"Pemimpin tertinggi Iran, Ayatollah Ali Khamenei, tewas akibat serangan gabungan Israel dan Amerika Serikat (AS). Guru besar Hukum Internasional dari Universitas Indonesia, Hikmahanto Juwana, memprediksi sosok pemimpin baru Iran setelah Khamenei syahid dalam perang.
""Saat ini saya dengar penggantinya adalah putra Ali Khameini. Namun kalau menurut konstitusi Iran, bila tidak ada Ayatollah, yang pegang kekuasaan adalah Presiden, Ketua MA dan seoarang wakil dari Mullah,"" kata Hikmahanto kepada wartawan, Senin (2/3/2026).
Hikmahanto mengatakan situasi perang berpotensi berlangsung lama jika sosok pemimpin tertinggi Iran yang baru cukup keras melawan AS dan Israel. Namun, situasi justru terjadi sebaliknya jika pemimpin pengganti Khamenei mencegah bertambahnya korban jiwa dalam perang.
""Bila ternyata pengganti Ali Khameini ternyata realistis dan tidak mau mengorbakan rakyatnya bisa saja mereka menyerah (terhadap AS dan Israel),"" ujar Hikmahanto.
Hikmahanto kemudian mengungkit pola penggantian rezim oleh AS seperti yang terjadi pada Venezuela. Menurunya, sosok pengganti Khamenei bisa saja ialah pihak yang mau bekerja sama dengan Barat atau dari luar rezim Khamenei seperti putra mahkota atau keturunan shah terakhir Iran, Reza Pahlavi.
""Dan proses pergantian pemerintah akan terjadi. Bisa seperti Venezuela pihak yang menggantikan akan bekerja sama dengan AS dan Isrsel atau bisa diambil dari tokoh yang saat ini di luar Iran, seperti anak Syah Iran yaitu Reza Pahlevi,"" katanya.

 
Lebih lanjut, dia membeberkan syarat sosok pengganti Khamenei yang diharapkan Israel dan direstui AS. Menurutnya, tokoh itu harus mau bekerja sama dengan AS dan Israel, bahkan membuka kembali hubungan diplomatik dengan Israel.
""Kedua, mau memusnahkan pengembangan senjata nuklir dan pengembangan uranium. Ketiga, tidak akan lagi membiayai proxy yang melawan Israel yaitu Hamas Houti dan Hezbulloh,"" pungkasnya.
Diketahui, Khamenei tewas dalam perang yang dimulai oleh serangan Israel dan AS ke Iran. Selain Khamenei, sejumlah pejabat hingga putri dan cucu Khamenei juga tewas dalam serangan ini.
Sebagaimana diketahui, Presiden AS Donald Trump mengumumkan kematian Khamenei akibat serangan Israel dan AS di Iran pada Sabtu (28/2).
""Khameini, salah satu orang paling jahat dalam sejarah, telah mati,"" kata Trump di jaringan media Social Truth miliknya, dilansir
Pada Minggu (1/3), Iran mengkonfirmasi tewasnya pemimpin tertinggi mereka, Ali Khamenei, akibat serangan tersebut. Iran juga mengumumkan masa berkabung selama 40 hari.
Dilansir CNN dan AFP, selain Khamenei, putri, menantu hingga cucu sang pemimpin tertinggi Iran itu juga tewas. Tak hanya itu, Komandan Garda Revolusi Iran Mohammad Pakpour dan Menteri Pertahanan Aziz Nasirzadeh juga tewas.

Lihat juga Video: Daftar Pejabat Iran yang Tewas Akibat Serangan AS-Israel

[Gambas:Video 20detik]

"
Detik,https://news.detik.com/internasional/d-8379021/muncul-nama-nama-calon-penerus-pemimpin-iran-ali-khamenei,⁠Muncul Nama-nama Calon Penerus Pemimpin Iran Ali Khamenei,"Penerus kepemimpinan Iran menjadi keniscayaan usai pemimpin tertinggi Iran, Ayatollah Ali Khamenei, tewas akibat serangan gabungan Amerika Serikat (AS) dan Israel. Siapa saja nama tokoh yang muncul?
Dilansir Al-Jazeera dan CNN, rezim ulama Iran kini menghadapi tantangan mencari pengganti Khamenei setelah kematiannya. Pemimpin veteran yang memerintah dengan tangan besi selama hampir empat dekade ini tidak memiliki penerus yang secara resmi diumumkan.

Terkini, sebuah badan terpilih yang terdiri dari 88 ulama senior, yang dikenal sebagai Majelis Pakar, akan memilih siapa yang menjadi penerus Khamenei. Tugas ini hanya pernah dilakukan oleh badan ulama tersebut sekali sejak Republik Islam didirikan pada tahun 1979, yakni ketika Khamenei dipilih secara tergesa-gesa setelah kematian Ayatollah Ruhollah Khomeini lebih dari tiga dekade lalu.
Pemerintah Iran akan berupaya cepat untuk menunjukkan stabilitas di republik tersebut. Para anggota majelis juga disebut segera berkumpul untuk membahas calon-calon yang mungkin sebelum menunjuk pengganti Khamenei.

Namun, tidak jelas apakah mereka berani mengambil risiko mengadakan pertemuan mengingat Presiden AS Donald Trump telah bersumpah pengeboman yang menargetkan rezim tersebut akan berlanjut.
Para ahli itu perlu memilih pengganti yang memenuhi kualifikasi yang ditetapkan dalam konstitusi. Pemimpin baru tersebut harus laki-laki, seorang ulama dengan kompetensi politik, otoritas moral, dan loyalitas kepada Republik Islam. Majelis dapat menafsirkan aturan untuk mengecualikan ulama reformis yang mendukung kebebasan sosial yang lebih besar dan keterlibatan dengan dunia luar.
 
Aljazeera melaporkan Ali Khamenei, sebelum kematiannya, telah memberikan empat nama. Namun, belum ada informasi siapa saja empat nama itu.
Skenario lain ialah ada dewan yang terdiri dari empat orang untuk menjalankan negara sampai pemimpin baru terpilih. Sementara ini, Iran telah membentuk dewan beranggotakan tiga orang yang terdiri dari presiden negara, kepala kehakiman, dan salah satu ahli hukum Dewan Penjaga Konstitusi untuk sementara akan mengambil alih semua tugas kepemimpinan di Iran.
Selain itu, CNN juga mengulas beberapa kandidat yang menurut para ahli dan analis berpotensi menjadi penerus Khamenei. Berikut daftarnya:

Putra kedua Khamenei, Mojtaba Khamenei (56), dikenal memiliki pengaruh signifikan di balik layar dan memiliki hubungan kuat dengan Korps Garda Revolusi Islam (IRGC), badan militer paling kuat di negara itu, serta pasukan paramiliter sukarelawan Basij. Namun, suksesi dari ayah ke anak tidak disukai dalam kalangan ulama Muslim Syiah dan khususnya di Iran revolusioner yang muncul setelah menggulingkan monarki yang sangat dibenci.
Hambatan tambahan adalah Mojtaba bukanlah ulama berpangkat tinggi dan tidak memiliki peran resmi dalam rezim tersebut. Dia dikenai sanksi oleh AS pada tahun 2019.
Sebagai tokoh yang kurang dikenal, Alireza Arafi (67) adalah seorang ulama terkemuka dengan rekam jejak di lembaga pemerintahan yang juga merupakan orang kepercayaan Khamenei. Saat ini, dia menjabat sebagai wakil ketua Majelis Pakar dan telah menjadi anggota Dewan Penjaga yang berpengaruh, yang memeriksa calon pemilihan dan undang-undang yang disahkan oleh parlemen. Dia juga kepala sistem seminari Iran.
Menurut Alex Vatanka dari Middle East Institute, kesediaan Khamenei untuk menunjuk Arafi ke posisi senior dan strategis menunjukkan bahwa dia memiliki 'kepercayaan yang besar pada kemampuan birokrasinya'. Namun, Arafi tidak dikenal sebagai tokoh politik berpengaruh dan tidak memiliki hubungan dekat dengan lembaga keamanan.
Dia disebut mahir dalam bidang teknologi dan fasih berbahasa Arab serta Inggris. Dia juga aktif menulis dengan menerbitkan 24 buku dan artikel.
 
Mirbagheri (60) adalah ulama garis keras dan anggota Majelis Pakar yang mewakili sayap paling konservatif dari kalangan ulama. Baru-baru ini dilaporkan bahwa dia membenarkan tingginya angka kematian dalam perang Israel di Gaza dengan mengatakan bahwa kematian bahkan setengah dari populasi dunia 'layak' jika itu mencapai kedekatan dengan Tuhan.
Menurut IranWire, sebuah media aktivis, dia sangat menentang Barat dan percaya bahwa konflik antara orang beriman dan orang kafir tidak dapat dihindari. Saat ini, dia memimpin Akademi Ilmu-Ilmu Islam di kota suci Qom di bagian utara.

Khomeini adalah cucu dari pendiri Republik Islam, Ayatollah Ruhollah Khomeini, yang memberinya legitimasi religius dan revolusioner. Dia bertugas sebagai penjaga mausoleum Khomeini tetapi belum pernah memegang jabatan publik dan tampaknya memiliki sedikit pengaruh terhadap aparat keamanan negara atau elit penguasa.
Dia dikenal kurang garis keras dibandingkan banyak rekan-rekannya dan dilarang mencalonkan diri untuk Majelis Pakar pada tahun 2016.
Bushehri (60-an) adalah seorang ulama senior yang terkait erat dengan lembaga-lembaga yang mengelola suksesi, khususnya Majelis Pakar, di mana dia menjabat sebagai wakil ketua pertama. Dia disebut dekat dengan Khamenei tetapi memiliki profil rendah di dalam negeri dan tidak dikenal memiliki hubungan yang kuat dengan IRGC."
